Ligand SMILES,QED
O=c1[nH]ccc2c3nc(-c4c(F)cccc4F)[nH]c3c3ccc(F)cc3c12,0.4251886753250145
Fc1ccc2c(c1)c1c(c3nc(-c4c(F)cccc4F)[nH]c32)C=CNC1,0.5134001711193091
Nc1ccc(F)c(-c2nc3c4cc[nH]c(=O)c4c4cc(F)ccc4c3[nH]2)c1F,0.30048805363293707
O=c1[nH]c(O)cc2c3nc(-c4c(F)cccc4F)[nH]c3c3ccc(F)cc3c12,0.3777744095787435
N=c1[nH]ccc2c3nc(-c4c(F)cccc4F)[nH]c3c3ccc(F)cc3c12,0.3688758926716905
NC1=Cc2c(c3cc(F)ccc3c3[nH]c(-c4c(F)cccc4F)nc23)CN1,0.47387814832224245
OC1=CNCc2c1c1nc(-c3c(F)cccc3F)[nH]c1c1ccc(F)cc21,0.4545801501447833
NC1=CNCc2c1c1nc(-c3c(F)cccc3F)[nH]c1c1ccc(F)cc21,0.4738781483222425
CNCc1c(C)c2nc(-c3c(F)cccc3F)[nH]c2c2ccc(F)cc12,0.5526862432804347
Oc1cc2c(cc1F)c1c(c3nc(-c4c(F)cccc4F)[nH]c32)C=CNC1,0.46151527537178116
Nc1ccc(F)c(-c2nc3c4c(c5cc(F)ccc5c3[nH]2)CNC=C4)c1F,0.4359735622034556
Oc1cc(F)cc2c3c(c4nc(-c5c(F)cccc5F)[nH]c4c12)C=CNC3,0.46151527537178116
OC1=Cc2c(c3cc(F)ccc3c3[nH]c(-c4c(F)cccc4F)nc23)CN1,0.4545801501447833
COC1=CNCc2c1c1nc(-c3c(F)cccc3F)[nH]c1c1ccc(F)cc21,0.5220009367265132
NC1=C=NCc2c1c1nc(-c3c(F)cccc3F)[nH]c1c1ccc(F)cc21,0.5292823810207303
CNCc1c(C)c2nc(-c3c(F)cccc3F)[nH]c2c2ccc(F)c(O)c12,0.4957310961650359
CNCc1c(C)c2nc(-c3c(F)cccc3F)[nH]c2c2cc(N)c(F)cc12,0.468117479003937
