Ligand SMILES,QED
O=C(NCc1ccccn1)[C@H]1CN(c2ncnc3[nH]ccc23)CCN1,0.6392041551826806
O=C(NC(O)c1ccccn1)[C@H]1CN(c2ncnc3[nH]ccc23)CCN1,0.4851639983434856
Cc1cccnc1CNC(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CCN1,0.6417323481968681
O=C(NCc1ccccn1)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.7387880528080768
O=C(NCc1ccccn1)[C@@H]1NCCN(c2ncnc3[nH]ccc23)C1=O,0.5688167525034235
N=C1CN(c2ncnc3[nH]ccc23)C[C@H](C(=O)NCc2ccccn2)N1,0.5409512398299032
Cc1cccnc1CNC(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.7381557769074488
Cc1cc2c(N3CC=N[C@@H](C(=O)NCc4ccccn4)C3)ncnc2[nH]1,0.7381557769074488
O=C(NCc1ccccn1)[C@@H]1N=CCN(c2ncnc3[nH]ccc23)C1O,0.6196919621293387
CN(Cc1ccccn1)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.7659739969868525
NN(Cc1ccccn1)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.4023533500135386
Cc1nc(N2CC=N[C@@H](C(=O)NCc3ccccn3)C2)c2cc[nH]c2n1,0.7381557769074488
N=CCN(C[CH]C(=O)NCc1ccccn1)c1ncnc2[nH]ccc12,0.5375005759646068
O=C(NCc1ccccn1)[C@@H]1N=CCN(c2ncnc3[nH]ccc23)C1=O,0.6637155467406386
Nc1cc2c(N3CCN[C@@H](C(=O)NCc4ccccn4)C3)ncnc2[nH]1,0.5219219456393605
Cc1cccnc1CN(C)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.7599690417651221
C=Cc1cc2c(N3CC=N[C@@H](C(=O)NCc4ccccn4)C3)ncnc2[nH]1,0.7186325794405299
N=C1C=N[C@@H](C(=O)NCc2ccccn2)C(O)N1c1ncnc2[nH]ccc12,0.521505544547469
CN(Cc1ccccn1)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CCN1,0.7222929569890831
CN(Cc1ccccn1)C(=O)[C@@H]1N=CCN(c2ncnc3[nH]ccc23)C1=N,0.7248323374972667
CN(Cc1ccccn1)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1,0.7699955093992314
Cc1c[nH]c2ncnc(N3CC=N[C@@H](C(=O)N(C)Cc4ccccn4)C3)c12,0.759969041765122
CN(Cc1cc(N)ccn1)C(=O)[C@H]1CN(c2ncnc3[nH]ccc23)CC=N1,0.7089409251939517
CN(Cc1ccccn1)C(=O)[C@H]1CN(c2ncnc3[nH]cc(O)c23)CC=N1,0.7129287900221399
Cc1nc(N2CC=N[C@@H](C(=O)N(C)Cc3ccccn3)C2)c2cc[nH]c2n1,0.7599690417651221
O=C([CH]C1N=CCN1c1ncnc2[nH]ccc12)NCc1ccccn1,0.7275496690235574
NCCN(C[CH]C(=O)NCc1ccccn1)c1ncnc2[nH]c(N)cc12,0.4541429056787585
C=Cc1cc2c(N3CC=N[C@@H](C(=O)NCc4ccc(C)cn4)C3)ncnc2[nH]1,0.7093442894177587
CN=C1C=N[C@@H](C(=O)NCc2ccccn2)C(O)N1c1ncnc2[nH]ccc12,0.5972664541317568
CN(Cc1ccccn1)C(O)[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1,0.6719337821356282
CN(Cc1ccccn1)C[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1,0.7713619129439963
CN(Cc1ccccn1)C(=O)[CH]C1N=CCN1c1ncnc2[nH]ccc12,0.7532434164017331
Nc1cc2c(N3CCN=C3[CH]C(=O)NCc3ccccn3)ncnc2[nH]1,0.6217061865806732
Cc1ccc(CNC(=O)[C@H]2CN(c3ncnc4[nH]c(C)cc34)CC=N2)nc1,0.732576880309645
CN=C1C=N[C@@H](C(=O)NCc2ccccn2)CN1c1ncnc2[nH]ccc12,0.7178746954392969
N#CN(Cc1ccccn1)C[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1,0.5588916770639243
CN(Cc1ncccc1N)C[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1,0.7237167871086668
CN(C[C@H]1CN(c2ncnc3[nH]ccc23)C=C=N1)C(N)c1ccccn1,0.6746905125858401
