Ligand SMILES,QED
O=c1[nH]ccc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c12,0.45929673555192196
Nc1cc(F)cc2c1nc(Nc1cc(CO)c(F)cc1Cl)c1cc[nH]c(=O)c12,0.3078377738782581
O=c1[nH]ccc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)c(O)c3c12,0.3882137594635429
COCc1cc(Nc2nc3ccc(F)cc3c3c(=O)[nH]ccc23)c(Cl)cc1F,0.47729917343783257
O=c1[nH]ccc2c(Nc3cc(CO)c(F)cc3Cl)nc3c(O)cc(F)cc3c12,0.3882137594635429
O=c1[nH]cc(O)c2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c12,0.3882137594635429
N=C(O)c1cc(Nc2nc3ccc(F)cc3c3c(=O)[nH]ccc23)c(Cl)cc1F,0.22849790720596203
OCc1cc(Nc2nc3ccc(F)cc3c3c2C=CNC3)c(Cl)cc1F,0.633437640727244
Nc1cc(F)cc2c1nc(Nc1cc(COO)c(F)cc1Cl)c1cc[nH]c(=O)c12,0.16975682170278417
OCc1cc(Nc2nc3ccc(F)c(O)c3c3c2C=CNC3)c(Cl)cc1F,0.5402828281044341
COCc1cc(Nc2nc3ccc(F)cc3c3c2C=CNC3)c(Cl)cc1F,0.6510915795298351
OCc1cc(Nc2nc3c(O)cc(F)cc3c3c2C=CNC3)c(Cl)cc1F,0.5402828281044341
O=c1[nH]cc(O)c2c(Nc3cc(CO)c(F)c(O)c3Cl)nc3ccc(F)cc3c12,0.32336814846200906
Nc1cc(F)cc2c3c(c(Nc4cc(CO)c(F)cc4Cl)nc12)C=CNC3,0.5085468603699076
OCc1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.7071264317111896
Cc1cc(Nc2nc3ccc(F)cc3c3c2C=CNC3)c(Cl)cc1F,0.6537622348553657
Nc1c(F)ccc2nc(Nc3cc(CO)c(F)cc3Cl)c3c(c12)CNC=C3,0.5085468603699075
Nc1cccc2c1nc(Nc1cc(COO)c(F)cc1Cl)c1cc[nH]c(=O)c12,0.17673431164893966
COCc1cc(Nc2nc3ccccc3c3c2C=CNC3)c(Cl)cc1F,0.6796383202340158
OCc1cc(Nc2nc3c(O)cc(F)cc3c3c2C=CN(O)C3)c(Cl)cc1F,0.5198011908136353
OCc1cc(Nc2nc3ccc(F)cc3c3c2C(O)=CNC3)c(Cl)c(O)c1F,0.4504811817818073
Cc1cc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c2c(=O)[nH]1,0.4399231470955884
CN(c1cc(CO)c(F)cc1Cl)c1nc2ccc(F)cc2c2c1C=C=NC2,0.7151190853142513
C=Cc1c(Nc2cc(CO)c(F)cc2Cl)nc2ccc(F)cc2c1CN,0.6134991509821576
COCc1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.666560066233286
OCc1cc(Nc2nc3ccc(F)cc3c3c2CC=NC3)c(Cl)cc1F,0.7088333457179853
O=C(O)c1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.6784585754996059
NC1N=C=Cc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c21,0.6336001036475809
Fc1ccc(Nc2nc3ccc(F)cc3c3c2C=CNC3)c(Cl)c1,0.6884159478176113
Nc1cccc2c1nc(Nc1cc(CO)c(F)cc1Cl)c1cc[nH]c(=O)c12,0.31838686966253277
COCc1cc(Nc2nc3ccccc3c3c2CCNC3)c(Cl)cc1F,0.7052179563713462
Nc1c(F)c(CO)cc(Nc2nc3c(O)cc(F)cc3c3c2C=CN(O)C3)c1Cl,0.40847818558326854
CNCc1c(CO)c(Nc2cc(CO)c(F)c(O)c2Cl)nc2ccc(F)cc12,0.4282822097290049
O=c1[nH]c(CO)cc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c12,0.37916261925234357
NOCc1cc(Nc2nc3ccc(F)cc3c3c2C=CNC3)c(Cl)cc1F,0.5785996033686005
C=NCc1c(C)c(N(C)c2cc(CO)c(F)cc2Cl)nc2ccc(F)cc12,0.6288921833100917
CN(c1cc(CO)c(F)cc1Cl)c1nc2ccccc2c2c1C=C=NC2,0.7419012051090558
C=C1N=C=Cc2c(N(C)c3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c21,0.6690014885650314
Cc1c(F)ccc2nc(N(C)c3cc(CO)c(F)cc3Cl)c3c(c12)CN=C=C3,0.678844637380161
C=C(C)c1c(Nc2cc(CO)c(F)cc2Cl)nc2ccc(F)cc2c1CN,0.5803990884239502
C=Cc1c(Nc2cc(CO)c(F)cc2Cl)nc2cc(N)c(F)cc2c1CN,0.49192786449608017
CCc1c(Nc2cc(CO)c(F)cc2Cl)nc2ccc(F)cc2c1CN,0.6150275732459436
Cc1cc(F)cc2c3c(c(Nc4cc(CO)c(F)cc4Cl)nc12)C=C=NC3N,0.6094368499843408
OC1=CNCc2c1c(Nc1ccc(F)cc1Cl)nc1ccc(F)cc21,0.6107103840901681
Nc1cccc2c3c(c(Nc4cc(CO)c(F)cc4Cl)nc12)C=CNC3,0.5251669073359504
OCc1cc(Nc2nc3ccccc3c3c2C=C=NC3)c(Cl)cc1F,0.7305361411242627
CCNCc1cc(Nc2cc(COC)c(F)cc2Cl)nc2ccccc12,0.609588211607282
Nc1c(F)c(CO)cc(Nc2nc3c(O)cc(F)cc3c3c2C=C(O)N(O)C3)c1Cl,0.3416347320182396
CN1Cc2c(c(Nc3cc(CO)c(F)c(O)c3Cl)nc3ccc(F)cc23)CO1,0.6092044098166797
O=c1[nH]c(CO)c(O)c2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c12,0.3145530722295009
NOCc1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.6475639522162449
Cc1c(N(C)c2cc(CO)c(F)cc2Cl)nc2ccc(F)cc2c1CN,0.715141360228759
Cc1c(C=C=N)c(N(C)c2cc(CO)c(F)cc2Cl)nc2ccccc12,0.6456139551005015
CN(c1cc(CO)c(F)c(N)c1Cl)c1nc2ccccc2c2c1C=C=NC2,0.6695529812103888
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2,0.7645717740177086
Cc1c(F)ccc2nc(N(C)c3cc(CO)c(F)cc3Cl)c3c(c12)C(N)N=C=C3,0.6662146965815873
C=C(C)c1c(Nc2cc(CO)c(F)cc2Cl)nc2ccc(F)cc2c1C(=C)N,0.537499094990357
OC(O)c1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.5914478666312801
Cc1cc(F)cc2c3c(c(Nc4cc(CO)c(F)cc4Cl)nc12)C=C=NC3,0.6733180915748079
Nc1cc(Nc2nc3ccc(F)cc3c3c2C(O)=CNC3)c(Cl)cc1F,0.4979776285581324
Cc1cc(N)c2nc(Nc3cc(CO)c(F)cc3Cl)c3c(c2c1)CNC=C3,0.5078863564218989
OCc1ccc(Cl)c(Nc2nc3ccccc3c3c2C=C=NC3)c1,0.7490463570673376
COCc1cc(Nc2cc(CNCCO)c3ccccc3n2)c(Cl)cc1F,0.5080550913902692
OCc1cc(Nc2nc3c(O)cc(F)cc3c3c2C=C(O)N(O)C3)c(Cl)cc1F,0.43156059104367434
CN1Cc2c(c(Nc3cc(CO)cc(O)c3Cl)nc3ccc(F)cc23)CO1,0.6313282453195793
OCC1=C(O)c2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c2CN1,0.4419390813418124
CN(c1cc(CN)c2cc(F)ccc2n1)c1cc(CO)c(F)cc1Cl,0.7379580231967913
Cc1c(C=C=N)c(N(C)c2cc(CO)ccc2Cl)nc2ccccc12,0.6685341339515903
CN(c1cc(CO)c(F)c(N)c1Cl)c1nc2c(N)cccc2c2c1C=C=NC2,0.5854963332240911
COCc1ccc(Cl)c(N(C)c2nc3ccccc3c3c2C=C=NC3)c1,0.6542977451133534
Cc1ccc2c3c(c(N(C)c4cc(CO)ccc4Cl)nc2c1)C=C=NC3,0.7362165279956071
CC1N=C=Cc2c(N(C)c3cc(CO)ccc3Cl)nc3ccccc3c21,0.7191209686443505
CN(c1cc(CO)c(F)cc1Cl)c1nc2ccc(F)cc2c2c1C=C=NC2N,0.6943095772823029
C=C1N=C=C(C)c2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c21,0.6166438113475935
NOC(O)c1cc(Nc2nc3ccc(F)cc3c3c2C=C=NC3)c(Cl)cc1F,0.4530433310314492
OCc1ccc(Cl)c(Nc2nc3ccc(F)cc3c3c2CC=NC3)c1,0.7321924203539097
Cc1c(O)c(F)cc2c3c(c(Nc4cc(CO)c(F)cc4Cl)nc12)C=C=NC3,0.5984494688290587
CC1NC=C(O)c2c(Nc3cc(N)c(F)cc3Cl)nc3ccc(F)cc3c21,0.46358639348368935
NCc1cc(N)c2nc(Nc3cc(CO)c(F)cc3Cl)c3c(c2c1)CNC=C3,0.4301932907739353
Cc1c(C=C(O)NO)c(Nc2cc(CO)c(F)cc2Cl)nc2c(O)cc(F)cc12,0.2680660663278226
CN1Cc2c(c(Nc3cc(CO)ccc3Cl)nc3ccc(F)cc23)CO1,0.7222424998212733
OCC1=Cc2c(Nc3cc(CO)c(F)cc3Cl)nc3ccc(F)cc3c2CN1,0.5322160050227303
C=C(O)c1cc(N(C)c2cc(CN)c3cc(F)ccc3n2)c(Cl)cc1F,0.6350955656596743
Cc1c(C=CN)c(N(C)c2cc(CO)ccc2Cl)nc2ccccc12,0.7299651148960687
Cc1ccc2c3c(c(N(C)c4cc(C(O)O)ccc4Cl)nc2c1)C=C=NC3,0.6707771041479865
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2(C)N,0.7225423167167321
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2C=O,0.6954426373151558
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2C=N,0.6565865413432738
Cc1c(C=C=N)c(N(C#N)c2cc(CO)ccc2Cl)nc2ccccc12,0.4042438005624234
CN(c1cc(CO)ccc1Cl)c1nc2ccc(F)cc2c2c1C=C=NC2N,0.7190575337886347
CC1=C=NCc2c1c(Nc1cc(CO)c(F)cc1Cl)nc1ccc(F)cc21,0.6674809612035117
OCc1ccc(Cl)c(Nc2nc3ccccc3c3c2CC=NC3)c1,0.750768147623628
CC1NC=C(O)c2c(Nc3ccc(F)cc3Cl)nc3ccc(F)cc3c21,0.5602454404379708
C=Cc1c(Nc2cc(CO)ccc2Cl)nc2ccccc2c1CN,0.6503138575324822
NCc1ccc2nc(Nc3cc(CO)c(F)cc3Cl)c3c(c2c1)CNC=C3,0.5497149470924174
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1CC=NC2,0.765972682158696
CCNCc1c(C)c(Nc2cc(COC)c(F)cc2Cl)nc2ccccc12,0.5743999517982673
Cc1c(C=C(N)O)c(Nc2cc(CO)c(F)cc2Cl)nc2c(O)cc(F)cc12,0.4136836326124853
CN1Cc2c(c(Nc3cc(CO)ccc3Cl)nc3ccccc23)CO1,0.7432968780094185
Cc1cc(Nc2nc3ccc(F)cc3c3c2C=C(CO)NC3)c(Cl)cc1F,0.6117317554928968
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2cc1C=CN,0.7515337767111496
CN(c1cc(COO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2(C)N,0.5033386086287271
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2CO,0.7214294932597438
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2C#N,0.7365719018175603
Cc1c(C=C=N)c(N(C#N)c2cc(C(O)O)ccc2Cl)nc2ccccc12,0.2746502412087204
CN(c1cc(CO)ccc1Cl)c1nc2ccc(F)cc2c2c1C=C=NC2,0.7419012051090558
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1C=C=NC2N,0.7408071957225238
CC1NC=Cc2c(Nc3ccc(F)cc3Cl)nc3ccc(F)cc3c21,0.6314538896617411
NCc1ccc2nc(Nc3cc(CO)c(F)cc3Cl)c3c(c2c1)CN=C=C3,0.6382581612267714
CNCc1c(C)c(Nc2cc(COC)c(F)cc2Cl)nc2ccccc12,0.6417063510294431
Cc1c(C=CN)c(Nc2cc(CO)c(F)cc2Cl)nc2c(O)cc(F)cc12,0.5305738531052485
CN1Cc2c(c(N(C)c3cc(CO)ccc3Cl)nc3ccccc23)CO1,0.7550602840549114
Cc1cc(Nc2nc3ccc(F)cc3c3c2C(O)=C(CO)NC3)c(Cl)cc1F,0.5161966175739774
CN(c1cc(C#N)c2cc(F)ccc2n1)c1cc(CO)c(F)cc1Cl,0.7571208344748218
C=Cc1cc2ccccc2nc1N(C)c1cc(CO)ccc1Cl,0.7491411697362711
CN(c1cc(CO)ccc1Cl)c1nc2ccccc2c2c1CCNC2,0.7516920866276886
Cc1ccc(Cl)c(N(C)c2nc3ccccc3c3c2C=C=NC3CO)c1,0.7336678131473162
COCc1ccc(Cl)c(N(C)c2nc3ccccc3c3c2CC=NC3)c1,0.6575222364526596
