Ligand SMILES,QED
Cc1cc(Nc2nc(N[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.6505657114536998
Cc1[nH]nc(Nc2nc(N[C@H](C)c3ncc(F)cn3)ncc2Cl)c1C,0.6390602751127087
Cc1cc(N(C)c2nc(N[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.7197069802620427
Cc1cc(Nc2nc(N[C@H](C)c3ncccn3)ncc2Cl)n[nH]1,0.6602672098073686
Cc1[nH]nc(Nc2nc(N[C@H](C)c3ncc(F)cn3)ncc2Cl)c1O,0.5443159085461001
Cc1cc(Nc2nc(N[CH]c3ncc(F)cn3)ncc2Cl)n[nH]1,0.658358214107754
Cc1cc(Nc2nc(N(C)[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.7197069802620427
Cc1cc(Nc2nc(N(O)[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.591691636743762
Cc1nc(N[C@H](C)c2ncc(F)cn2)nc(Nc2n[nH]c(C)c2C)c1Cl,0.6241225374770092
C[C@@H](Nc1ncc(Cl)c(N(C)c2cc(CO)[nH]n2)n1)c1ncc(F)cn1,0.5975576658969712
Cc1cc(N(C)c2nc(N[C@H](C)c3ncc(F)cn3)nc(C)c2Cl)n[nH]1,0.7045062163396026
Cc1cc(N(C=O)c2nc(N[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.6354126143626384
Cc1cc(N(C)c2nc(N[C@H](C)c3ncccn3)ncc2Cl)n[nH]1,0.7341955504594494
Cc1cc(Nc2nc(N(C)[C@H](C)c3ncccn3)ncc2Cl)n[nH]1,0.7341955504594494
Cc1cc(Nc2nc(N(C)[CH]c3ncc(F)cn3)ncc2Cl)n[nH]1,0.7315386173951812
Cc1cc(N(C)c2nc(N(O)[C@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.6524742035572063
Cc1nc(N[C@H](C)c2ncc(F)cn2)nc(N(C)c2n[nH]c(C)c2C)c1Cl,0.6859600231313732
C[C@H](c1ncc(F)cn1)N(N)c1ncc(Cl)c(N(C)c2cc(CO)[nH]n2)n1,0.4202254520739852
Cc1cc(N(C)c2nc(N[C@H](C)c3ncccn3)nc(C)c2Cl)n[nH]1,0.7224960012088286
C[C@@H](Nc1ncc(Cl)c(N(C)c2cc(CN)[nH]n2)n1)c1ncccn1,0.6108500930972162
C#CN(c1cc(C)[nH]n1)c1nc(N[C@H](C)c2ncccn2)ncc1Cl,0.5368822022970633
