Ligand SMILES,QED
NC1C[C@@H](Cc2cccc(CO)c2)CN1c1ncnc2[nH]ccc12,0.6809325953855584
CC1CN(c2ncnc3[nH]ccc23)C[C@@H]1Cc1cccc(CO)c1,0.7750603576880375
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.8050251247754573
OCc1ccc(O)c(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.6850809359188483
Nc1nc(N2CC[C@@H](Cc3cccc(CO)c3)C2)c2cc[nH]c2n1,0.6838100211653526
CC(c1cccc(CO)c1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,0.7745875914431649
NC(O)c1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.6386756387985184
Cc1ccc(CO)cc1C[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,0.7750739491101498
O=C1[C@H](Cc2cccc(CO)c2)CCN1c1ncnc2[nH]ccc12,0.7699914764797794
OCc1cccc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2)c1,0.7775325042579743
Nc1ccc(CO)cc1C[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,0.6396771687985868
Cc1cccc(C[C@@H]2CC(N)N(c3ncnc4[nH]ccc34)C2)c1,0.7801013491294594
Cc1cccc(C[C@H]2CN(c3ncnc4[nH]ccc34)CC2C)c1,0.8041635199949846
Cc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.8090956212414765
Cc1ccc(O)c(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.780337397555859
Cc1cccc(C[C@@H]2CC(=N)N(c3ncnc4[nH]ccc34)C2)c1,0.779725012722858
C=Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7996167252748906
Cc1cc(N)cc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7299080800282313
Nc1nc(N2CC[C@@H](Cc3cc(O)cc(CO)c3)C2)c2cc[nH]c2n1,0.5767367026447057
Cc1cccc(C(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7980186164612884
OCc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7771215483454054
Cc1ccc(C)c(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.8031965201982317
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2=O)c1,0.8090956212414765
C=CN(C[CH]Cc1cccc(CO)c1)c1ncnc2[nH]ccc12,0.7042594375021303
CNC1C[C@@H](Cc2cccc(C)c2)CN1c1ncnc2[nH]ccc12,0.7756703460883876
Cc1cccc(C[C@H]2CN(c3ncnc4[nH]ccc34)C(=O)C2C)c1,0.8063695284296934
CCc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.8032064599570178
O=C1C[C@@H](Cc2ccccc2)CN1c1ncnc2[nH]ccc12,0.8066857576725066
NCc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.7692438492414712
Cc1cc(C)cc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.8060625035087057
CN=C1C[C@@H](Cc2cccc(C)c2)CN1c1ncnc2[nH]ccc12,0.8050927055434186
Cc1cc(O)cc(C[C@@H]2CCN(c3nc(N)nc4[nH]ccc34)C2)c1,0.6890437532861927
Cc1cccc(C(C)[C@H]2CN(c3ncnc4[nH]ccc34)CC2=O)c1,0.8054228579762324
C=C1C[C@@H](Cc2cc(C)ccc2C)CN1c1ncnc2[nH]ccc12,0.7885238708220239
C#Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2=O)c1,0.7553890604023995
C=CN(C[CH]C1OCc2cccc1c2)c1ncnc2[nH]ccc12,0.7848596884906817
OCc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2O)c1,0.6817089653677599
Cc1cccc(C[C@H]2CN(c3ncnc4[nH]cc(N)c34)C(=O)C2C)c1,0.7701184563045506
CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.8091104131484431
NCc1cccc(C(=O)[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.7054466896031379
CN=C1C[C@@H](Cc2ccccc2)CN1c1ncnc2[nH]ccc12,0.8088548374377982
Cc1cc(O)cc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.780337397555859
CC(c1ccccc1)[C@H]1CN(c2ncnc3[nH]ccc23)CC1=O,0.8080128372515786
C=C1C[C@@H](Cc2cc(C)ccc2C)CN1c1nc(C)nc2[nH]ccc12,0.769666831987467
C=C(C)N(C[CH]C1OCc2cccc1c2)c1ncnc2[nH]ccc12,0.7775052292527017
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2O)c1,0.7805288280796793
CN=C1C[C@@H](Cc2cccc(C)c2)C(O)N1c1ncnc2[nH]ccc12,0.7713308630042437
CC1C(=O)N(c2ncnc3[nH]ccc23)C(N)[C@@H]1Cc1ccccc1,0.7729283658225099
Cc1ccccc1C[C@H]1CN(c2ncnc3[nH]ccc23)C(=O)C1C,0.8063695284296936
C#CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.7548931899419402
C=C(c1ccccc1)[C@H]1CN(c2ncnc3[nH]ccc23)C(=O)C1C,0.8059742543450183
C=C1C(=NC)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.8067098653715433
CC(=O)N(C[CH]Cc1cccc(C)c1)c1ncnc2[nH]ccc12,0.7877226121019507
N#Cc1cc(O)cc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7743951110228438
C=C(c1ccccc1)[C@H]1CN(c2ncnc3[nH]ccc23)CC1=O,0.807874388856676
Cc1ccc(C)c(C[C@@H]2CCN(c3nc(C)nc4[nH]ccc34)C2)c1,0.7944635652198244
Cc1cccc(C[C@@H]2CCN(c3nc(O)nc4[nH]ccc34)C2=O)c1,0.7762483238998465
C=C(C)N(C(=O)[CH]C1OCc2cccc1c2)c1ncnc2[nH]ccc12,0.7950614966274168
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]c(O)cc34)C2O)c1,0.6885118832873656
Cc1c[nH]c2ncnc(N3C[C@H](Cc4ccccc4)CC3=O)c12,0.8090956212414766
CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1C(=C=N)c1ccccc1,0.7236494914120926
Cc1ccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)cc1,0.8090956212414766
O=C1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.7474714675696086
CC(=O)N(C(=O)[CH]Cc1cccc(C)c1)c1ncnc2[nH]ccc12,0.8008510315230385
N#Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.8075062285256748
C=CN(C(=O)[CH]C1OCc2cccc1c2)c1ncnc2[nH]ccc12,0.8024299944739987
Cc1cc(O)cc(C[C@@H]2CCN(c3ncnc4[nH]c(O)cc34)C2O)c1,0.5815842348065323
Cc1cccc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2=O)c1,0.8088752080577783
CC1(O)C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.7716067207837416
C=C1[C@H](Cc2ccccc2)C(C)C(=O)N1c1ncnc2[nH]ccc12,0.8056408748636292
NCc1c[nH]c2ncnc(N3C[C@H](Cc4ccccc4)CC3=O)c12,0.7692438492414712
CC1C(=O)N(c2ncnc3[nH]c(N)cc23)C[C@@H]1Cc1ccccc1,0.7750522430737217
Cc1ccc(C[C@@H]2CC(=O)N(c3nc(C)nc4[nH]ccc34)C2)cc1,0.8060625035087057
C#Cc1cccc(C[CH]C(=O)N(C(C)=O)c2ncnc3[nH]ccc23)c1,0.7439095969565626
CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1C(N)c1ccccc1,0.7742965621968074
N#Cc1cccc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2)c1,0.8070927719240667
Cc1ccc(C)c(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.8060625035087057
Cc1cccc(C[C@@H]2C(=N)CN(c3ncnc4[nH]ccc34)C2=O)c1,0.7774536362992428
CN(C(=O)[CH]C1OCc2cccc1c2)c1ncnc2[nH]ccc12,0.8063016537418985
Cc1cc(O)cc(C[C@@H]2C#CN(c3ncnc4[nH]c(O)cc34)C2O)c1,0.5419659055319158
C#Cc1cccc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2=O)c1,0.7560754244648643
O=NCc1c[nH]c2ncnc(N3C[C@H](Cc4ccccc4)CC3=O)c12,0.7258188858408671
C=C(c1ccccc1)[C@@H]1CC(=O)N(c2ncnc3[nH]ccc23)C1,0.8087688837918581
CC1C(=O)N(c2ncnc3[nH]cc(N)c23)C[C@@H]1C(N)c1ccccc1,0.6750676067097828
N#Cc1cccc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2)c1O,0.7751112589974017
C=C1OC([CH]C(=O)N(C)c2ncnc3[nH]ccc23)c2cccc1c2,0.8055990762966211
Cc1cc(O)cc(C[C@@H]2C#CN(c3ncnc4[nH]c(O)cc34)C2)c1,0.6449384775198113
C#Cc1cc(C[C@@H]2C=CN(c3ncnc4[nH]ccc34)C2=O)ccc1N,0.5696676670035009
CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccc(N)cc1,0.725030650582564
CC(C(=O)Nc1ncnc2[nH]ccc12)[C@H](C)Cc1ccccc1,0.7585054570424593
C=C(c1ccccc1)[C@@H]1CC(=O)N(c2ncnc3[nH]c(C)cc23)C1,0.8054779823474391
C=C([CH]CC(=O)N(C)c1ncnc2[nH]ccc12)c1ccccc1,0.7869311695029673
CC(c1ccccc1)[C@@H]1CC(=O)N(c2ncnc3[nH]ccc23)C1,0.8084577554542524
CC1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1C(O)c1ccccc1,0.7749402979931109
Cc1cccc(C[CH]C(=O)N(C(=O)C=N)c2ncnc3[nH]ccc23)c1,0.6982755252735731
CC1C(=O)N(c2ncnc3[nH]cc(N)c23)C[C@@H]1Cc1ccccc1,0.7750522430737217
Cc1cccc(C[C@@H]2C#CN(c3ncnc4[nH]c(O)cc34)C2)c1,0.730088639420986
C=C1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.7568098079061559
N=C1C(=O)N(c2ncnc3[nH]ccc23)C[C@@H]1Cc1ccccc1,0.7774022000985422
Cc1cc2c(N3C[C@H](Cc4ccccc4)CC3=O)ncnc2[nH]1,0.8090956212414765
CC([CH]CC(=O)N(C)c1ncnc2[nH]ccc12)c1ccccc1,0.7862659384338246
CC(c1cccc(N)c1)[C@@H]1CC(=O)N(c2ncnc3[nH]ccc23)C1,0.7260283006118701
Nc1nc(N2C[C@H](Cc3ccccc3)CC2=O)c2cc[nH]c2n1,0.775678332945297
c1ccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)cc1,0.8006589261705385
Cc1cc(N)cc(C[CH]C(=O)N(C(=O)C=N)c2ncnc3[nH]ccc23)c1,0.4777091022794929
C[C@@H](Cc1ccccc1)CN(C=O)c1ncnc2[nH]ccc12,0.7110631577787667
O=C1C(O)[C@@H](Cc2ccccc2)CN1c1ncnc2[nH]ccc12,0.7684500528101406
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]c(O)cc34)C2)c1,0.7803373975558588
NC(c1cccc(CO)c1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,0.6827393932237131
CC(O)c1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7745875914431649
Cc1cccc(C(N)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.7803355367909004
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1C,0.8031965201982317
C=C1C[C@@H](Cc2cccc(C)c2)CN1c1ncnc2[nH]ccc12,0.799130842899153
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]c(N)cc34)C2)c1,0.7802661780008324
CCc1cccc(C[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1,0.8009274065544899
Cc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2C)c1,0.8055669013392727
O=Cc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.748546739735682
Cc1cccc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1N,0.7253171773694576
Cc1cc(N)cc(C[C@@H]2CC(=O)N(c3ncnc4[nH]ccc34)C2)c1,0.7253171773694576
Cc1cccc(C[C@@H]2CCN(c3ncnc4[nH]c(N)cc34)C2)c1C,0.7767945549882237
C=C1C[C@@H](C(O)c2cccc(C)c2)CN1c1ncnc2[nH]ccc12,0.776649145443855
